disease,entrez_id
virus diseases,65992
virus diseases,81622
virus diseases,11277
virus diseases,4609
virus diseases,3704
virus diseases,3119
virus diseases,3118
virus diseases,10866
virus diseases,3115
virus diseases,3113
virus diseases,147138
respiratory tract diseases,123688
respiratory tract diseases,55504
respiratory tract diseases,100131609
respiratory tract diseases,8626
respiratory tract diseases,401157
respiratory tract diseases,3658
respiratory tract diseases,10144
respiratory tract diseases,21
respiratory tract diseases,3122
respiratory tract diseases,9173
respiratory tract diseases,9283
respiratory tract diseases,80332
respiratory tract diseases,100132286
respiratory tract diseases,387044
respiratory tract diseases,85480
respiratory tract diseases,5144
respiratory tract diseases,5265
respiratory tract diseases,673
respiratory tract diseases,1956
respiratory tract diseases,152002
respiratory tract diseases,6440
respiratory tract diseases,3132
respiratory tract diseases,1118
respiratory tract diseases,64375
respiratory tract diseases,729238
respiratory tract diseases,3560
respiratory tract diseases,345895
respiratory tract diseases,8701
respiratory tract diseases,81037
respiratory tract diseases,51074
respiratory tract diseases,2064
respiratory tract diseases,1080
respiratory tract diseases,253013
respiratory tract diseases,27063
respiratory tract diseases,4285
respiratory tract diseases,2302
respiratory tract diseases,3570
respiratory tract diseases,64446
respiratory tract diseases,55036
respiratory tract diseases,83544
respiratory tract diseases,1017
respiratory tract diseases,8809
respiratory tract diseases,6821
respiratory tract diseases,1136
respiratory tract diseases,91137
respiratory tract diseases,23418
respiratory tract diseases,644540
respiratory tract diseases,653509
respiratory tract diseases,7273
respiratory tract diseases,5089
respiratory tract diseases,27019
respiratory tract diseases,8897
respiratory tract diseases,56244
respiratory tract diseases,1438
respiratory tract diseases,149628
respiratory tract diseases,6289
respiratory tract diseases,2615
respiratory tract diseases,3596
respiratory tract diseases,646192
respiratory tract diseases,2294
respiratory tract diseases,7015
respiratory tract diseases,7917
respiratory tract diseases,441376
respiratory tract diseases,53916
respiratory tract diseases,6288
respiratory tract diseases,972
respiratory tract diseases,10665
respiratory tract diseases,7157
respiratory tract diseases,5002
respiratory tract diseases,6439
respiratory tract diseases,5784
respiratory tract diseases,6046
respiratory tract diseases,123872
respiratory tract diseases,659
respiratory tract diseases,339829
respiratory tract diseases,30009
respiratory tract diseases,10568
respiratory tract diseases,7080
respiratory tract diseases,221421
respiratory tract diseases,1999
respiratory tract diseases,220959
respiratory tract diseases,201163
respiratory tract diseases,9940
respiratory tract diseases,94103
respiratory tract diseases,84640
respiratory tract diseases,6794
respiratory tract diseases,4086
respiratory tract diseases,4088
respiratory tract diseases,4089
respiratory tract diseases,90865
respiratory tract diseases,4613
respiratory tract diseases,55876
respiratory tract diseases,1893
respiratory tract diseases,284110
respiratory tract diseases,1116
respiratory tract diseases,55172
respiratory tract diseases,4093
respiratory tract diseases,26953
respiratory tract diseases,7941
respiratory tract diseases,54904
respiratory tract diseases,169026
respiratory tract diseases,1285
respiratory tract diseases,56946
respiratory tract diseases,3119
respiratory tract diseases,3118
respiratory tract diseases,3117
respiratory tract diseases,3115
respiratory tract diseases,3113
respiratory tract diseases,3111
respiratory tract diseases,4589
respiratory tract diseases,57628
respiratory tract diseases,6442
respiratory tract diseases,4855
respiratory tract diseases,1767
respiratory tract diseases,51314
basal ganglia diseases,114134
basal ganglia diseases,162540
basal ganglia diseases,442524
basal ganglia diseases,84660
basal ganglia diseases,450234
basal ganglia diseases,57111
basal ganglia diseases,454
basal ganglia diseases,9451
basal ganglia diseases,9811
basal ganglia diseases,644150
basal ganglia diseases,7345
basal ganglia diseases,401884
basal ganglia diseases,23400
basal ganglia diseases,3064
basal ganglia diseases,8398
basal ganglia diseases,92949
basal ganglia diseases,5071
basal ganglia diseases,6622
basal ganglia diseases,11315
basal ganglia diseases,26058
basal ganglia diseases,100129583
basal ganglia diseases,23636
basal ganglia diseases,1981
basal ganglia diseases,3122
basal ganglia diseases,4724
basal ganglia diseases,952
basal ganglia diseases,4905
basal ganglia diseases,84286
basal ganglia diseases,7054
basal ganglia diseases,254428
basal ganglia diseases,540
basal ganglia diseases,29119
basal ganglia diseases,147081
basal ganglia diseases,27429
basal ganglia diseases,7473
basal ganglia diseases,339263
basal ganglia diseases,55737
basal ganglia diseases,80025
basal ganglia diseases,23666
basal ganglia diseases,2580
basal ganglia diseases,4336
basal ganglia diseases,2629
basal ganglia diseases,253782
basal ganglia diseases,285513
basal ganglia diseases,1861
basal ganglia diseases,83943
basal ganglia diseases,10228
basal ganglia diseases,80704
basal ganglia diseases,100128646
basal ganglia diseases,120892
basal ganglia diseases,27074
basal ganglia diseases,9627
basal ganglia diseases,25793
basal ganglia diseases,114798
basal ganglia diseases,81615
basal ganglia diseases,130013
basal ganglia diseases,56922
basal ganglia diseases,3662
basal ganglia diseases,4137
basal ganglia diseases,8934
basal ganglia diseases,6239
basal ganglia diseases,926
basal ganglia diseases,65018
basal ganglia diseases,1006
basal ganglia diseases,55145
basal ganglia diseases,2512
ataxia,5173
ataxia,56652
ataxia,747
ataxia,8622
ataxia,56997
ataxia,23345
ataxia,5521
ataxia,3736
ataxia,6908
ataxia,85300
ataxia,5582
ataxia,773
ataxia,146057
ataxia,472
ataxia,255928
ataxia,10939
ataxia,146227
ataxia,2259
ataxia,3748
ataxia,55129
ataxia,10528
ataxia,3708
ataxia,6712
ataxia,9640
ataxia,4287
ataxia,785
ataxia,5428
ataxia,343641
ataxia,5080
ataxia,6507
ataxia,23064
ataxia,6310
ataxia,6311
ataxia,55775
ataxia,6314
ataxia,25814
"neoplasms, connective tissue",5573
"neoplasms, connective tissue",23512
"neoplasms, connective tissue",5155
"neoplasms, connective tissue",5156
"neoplasms, connective tissue",11200
"neoplasms, connective tissue",727837
"neoplasms, connective tissue",6760
"neoplasms, connective tissue",8013
"neoplasms, connective tissue",2132
"neoplasms, connective tissue",2130
"neoplasms, connective tissue",2131
"neoplasms, connective tissue",2313
"neoplasms, connective tissue",221895
"neoplasms, connective tissue",5925
"neoplasms, connective tissue",2078
"neoplasms, connective tissue",324
"neoplasms, connective tissue",2115
"neoplasms, connective tissue",3815
"neoplasms, connective tissue",466
"neoplasms, connective tissue",54738
"neoplasms, connective tissue",1277
"neoplasms, connective tissue",4626
"neoplasms, connective tissue",2521
"neoplasms, connective tissue",6392
"neoplasms, connective tissue",2317
"neoplasms, connective tissue",6390
"neoplasms, connective tissue",6391
"neoplasms, connective tissue",6756
"neoplasms, connective tissue",6757
"neoplasms, connective tissue",1385
gram-positive bacterial infections,3593
gram-positive bacterial infections,3594
gram-positive bacterial infections,3119
gram-positive bacterial infections,80099
gram-positive bacterial infections,168507
gram-positive bacterial infections,124460
gram-positive bacterial infections,3128
gram-positive bacterial infections,79747
gram-positive bacterial infections,1540
gram-positive bacterial infections,3122
gram-positive bacterial infections,3123
gram-positive bacterial infections,3459
gram-positive bacterial infections,3127
gram-positive bacterial infections,734
gram-positive bacterial infections,646583
gram-positive bacterial infections,5932
gram-positive bacterial infections,8517
gram-positive bacterial infections,352961
gram-positive bacterial infections,4277
gram-positive bacterial infections,9966
gram-positive bacterial infections,149233
gram-positive bacterial infections,6299
gram-positive bacterial infections,3460
gram-positive bacterial infections,3117
gram-positive bacterial infections,55744
gram-positive bacterial infections,3118
gram-positive bacterial infections,400757
gram-positive bacterial infections,6772
gram-positive bacterial infections,1536
gram-positive bacterial infections,8767
gram-positive bacterial infections,64127
gram-positive bacterial infections,121838
gram-positive bacterial infections,144811
gram-positive bacterial infections,160857
gram-positive bacterial infections,56244
pathologic processes,2778
pathologic processes,3759
pathologic processes,10060
pathologic processes,10142
pathologic processes,390345
pathologic processes,558
pathologic processes,11093
pathologic processes,84441
pathologic processes,3753
pathologic processes,729075
pathologic processes,60529
pathologic processes,3757
pathologic processes,859
pathologic processes,4208
pathologic processes,79822
pathologic processes,1804
pathologic processes,3764
pathologic processes,1285
pathologic processes,9992
pathologic processes,2099
pathologic processes,256076
pathologic processes,11221
pathologic processes,10021
pathologic processes,5728
pathologic processes,100271434
pathologic processes,6261
pathologic processes,6662
pathologic processes,151126
pathologic processes,5167
pathologic processes,6640
pathologic processes,100128390
pathologic processes,4878
pathologic processes,3856
pathologic processes,657
pathologic processes,387101
pathologic processes,23171
pathologic processes,3782
pathologic processes,25903
pathologic processes,2890
pathologic processes,3784
pathologic processes,284217
pathologic processes,287
pathologic processes,6331
pathologic processes,775
pathologic processes,6468
pathologic processes,3762
pathologic processes,9722
pathologic processes,2581
pathologic processes,23768
pathologic processes,779
pathologic processes,3875
pathologic processes,463
pathologic processes,3741
pathologic processes,98
pathologic processes,64848
pathologic processes,3781
pathologic processes,4624
pathologic processes,54738
pathologic processes,401089
pathologic processes,2702
pathologic processes,11278
pathologic processes,22822
pathologic processes,29994
pathologic processes,729627
pathologic processes,5308
pathologic processes,5265
pathologic processes,1286
pathologic processes,728615
pathologic processes,4734
pathologic processes,79813
pathologic processes,1280
pathologic processes,7259
pathologic processes,54658
pathologic processes,284252
pathologic processes,6330
pathologic processes,644
pathologic processes,11216
pathologic processes,387119
blood coagulation disorders,3717
blood coagulation disorders,11093
blood coagulation disorders,8546
blood coagulation disorders,3674
blood coagulation disorders,7454
blood coagulation disorders,7450
blood coagulation disorders,5627
blood coagulation disorders,79803
blood coagulation disorders,5624
blood coagulation disorders,90411
blood coagulation disorders,3257
blood coagulation disorders,2155
blood coagulation disorders,2157
blood coagulation disorders,26258
blood coagulation disorders,84343
blood coagulation disorders,2153
blood coagulation disorders,2244
blood coagulation disorders,1675
blood coagulation disorders,2266
blood coagulation disorders,2159
blood coagulation disorders,388552
blood coagulation disorders,2815
blood coagulation disorders,2812
blood coagulation disorders,3998
blood coagulation disorders,462
blood coagulation disorders,3075
blood coagulation disorders,11234
blood coagulation disorders,948
blood coagulation disorders,89781
blood coagulation disorders,2158
blood coagulation disorders,2147
blood coagulation disorders,3690
blood coagulation disorders,2677
blood coagulation disorders,7066
blood coagulation disorders,2165
blood coagulation disorders,84062
blood coagulation disorders,2243
blood coagulation disorders,2161
